case,model,step,n_fixed,n_fixed_wallband,n_fixed_outer,n_moved,Eddy_Viscosity_band_scale,Eddy_Viscosity_band_rms_rel,Eddy_Viscosity_band_max_rel,Eddy_Viscosity_outer_scale,Eddy_Viscosity_outer_rms_rel,Eddy_Viscosity_outer_max_rel,Turb_Kin_Energy_band_scale,Turb_Kin_Energy_band_rms_rel,Turb_Kin_Energy_band_max_rel,Turb_Kin_Energy_outer_scale,Turb_Kin_Energy_outer_rms_rel,Turb_Kin_Energy_outer_max_rel,Omega_band_scale,Omega_band_rms_rel,Omega_band_max_rel,Omega_outer_scale,Omega_outer_rms_rel,Omega_outer_max_rel
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,730,22877,8590,14287,394,7.8971e-06,5.060e-05,2.678e-04,7.5674e-06,2.334e-04,1.431e-02,2.0585e-04,6.025e-05,1.712e-04,5.6653e-05,5.385e-05,3.045e-03,5.4367e+05,4.352e-07,5.863e-06,1.8606e+01,2.745e-05,1.831e-03
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,735,22877,8590,14287,394,7.8971e-06,5.053e-05,2.658e-04,7.5674e-06,2.333e-04,1.431e-02,2.0585e-04,6.026e-05,1.714e-04,5.6653e-05,5.369e-05,3.045e-03,5.4367e+05,4.336e-07,5.748e-06,1.8606e+01,2.744e-05,1.831e-03
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,740,22877,8590,14287,394,7.8971e-06,5.046e-05,2.638e-04,7.5674e-06,2.333e-04,1.431e-02,2.0585e-04,6.027e-05,1.716e-04,5.6653e-05,5.353e-05,3.044e-03,5.4367e+05,4.331e-07,5.748e-06,1.8606e+01,2.742e-05,1.831e-03
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,745,22877,8590,14287,394,7.8971e-06,5.038e-05,2.618e-04,7.5674e-06,2.332e-04,1.431e-02,2.0585e-04,6.027e-05,1.718e-04,5.6653e-05,5.337e-05,3.044e-03,5.4367e+05,4.320e-07,5.748e-06,1.8606e+01,2.741e-05,1.830e-03
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,750,22877,8590,14287,394,7.8971e-06,5.030e-05,2.598e-04,7.5674e-06,2.332e-04,1.431e-02,2.0585e-04,6.026e-05,1.720e-04,5.6653e-05,5.322e-05,3.044e-03,5.4367e+05,4.321e-07,5.748e-06,1.8606e+01,2.740e-05,1.830e-03
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,755,22877,8590,14287,394,7.8971e-06,5.021e-05,2.579e-04,7.5674e-06,2.331e-04,1.431e-02,2.0585e-04,6.026e-05,1.721e-04,5.6653e-05,5.307e-05,3.044e-03,5.4367e+05,4.313e-07,5.748e-06,1.8606e+01,2.739e-05,1.830e-03
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,760,22877,8590,14287,394,7.8971e-06,5.012e-05,2.558e-04,7.5674e-06,2.331e-04,1.431e-02,2.0585e-04,6.024e-05,1.724e-04,5.6653e-05,5.291e-05,3.043e-03,5.4367e+05,4.309e-07,5.633e-06,1.8606e+01,2.738e-05,1.830e-03
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,765,22877,8590,14287,394,7.8971e-06,5.003e-05,2.539e-04,7.5674e-06,2.330e-04,1.431e-02,2.0585e-04,6.022e-05,1.724e-04,5.6653e-05,5.277e-05,3.043e-03,5.4367e+05,4.302e-07,5.633e-06,1.8606e+01,2.737e-05,1.830e-03
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,770,22877,8590,14287,394,7.8971e-06,4.993e-05,2.520e-04,7.5674e-06,2.329e-04,1.431e-02,2.0585e-04,6.020e-05,1.726e-04,5.6653e-05,5.262e-05,3.043e-03,5.4367e+05,4.295e-07,5.633e-06,1.8606e+01,2.736e-05,1.830e-03
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,775,22877,8590,14287,394,7.8971e-06,4.983e-05,2.500e-04,7.5674e-06,2.329e-04,1.431e-02,2.0585e-04,6.017e-05,1.728e-04,5.6653e-05,5.247e-05,3.043e-03,5.4367e+05,4.280e-07,5.633e-06,1.8606e+01,2.734e-05,1.830e-03
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,780,22877,8590,14287,394,7.8971e-06,4.972e-05,2.481e-04,7.5674e-06,2.328e-04,1.431e-02,2.0585e-04,6.014e-05,1.730e-04,5.6653e-05,5.233e-05,3.042e-03,5.4367e+05,4.280e-07,5.633e-06,1.8606e+01,2.733e-05,1.830e-03
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,785,22877,8590,14287,394,7.8971e-06,4.962e-05,2.462e-04,7.5674e-06,2.328e-04,1.431e-02,2.0585e-04,6.011e-05,1.732e-04,5.6653e-05,5.219e-05,3.042e-03,5.4367e+05,4.269e-07,5.633e-06,1.8606e+01,2.732e-05,1.830e-03
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,790,22877,8590,14287,394,7.8971e-06,4.950e-05,2.443e-04,7.5674e-06,2.327e-04,1.431e-02,2.0585e-04,6.007e-05,1.733e-04,5.6653e-05,5.205e-05,3.042e-03,5.4367e+05,4.267e-07,5.518e-06,1.8606e+01,2.731e-05,1.830e-03
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,795,22877,8590,14287,394,7.8971e-06,4.939e-05,2.425e-04,7.5674e-06,2.326e-04,1.431e-02,2.0585e-04,6.002e-05,1.736e-04,5.6653e-05,5.191e-05,3.042e-03,5.4367e+05,4.257e-07,5.518e-06,1.8606e+01,2.730e-05,1.830e-03
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,5,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,10,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,15,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,20,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,25,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,30,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,35,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,40,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,45,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,50,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,55,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,60,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,65,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,70,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,75,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,80,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,85,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,90,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,95,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,100,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,105,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,110,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,115,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,120,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,125,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,130,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,135,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,140,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,145,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,150,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,155,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,160,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,165,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,170,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,175,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,180,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,185,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,190,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,195,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,200,22877,8590,14287,394,7.8971e-06,3.793e-07,4.549e-06,7.5674e-06,1.097e-04,8.726e-03,2.0585e-04,1.180e-07,7.953e-07,5.6653e-05,2.324e-05,1.763e-03,5.4367e+05,2.649e-08,3.449e-07,1.8606e+01,1.443e-05,1.135e-03
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,205,22877,8590,14287,394,7.8971e-06,1.972e-06,2.401e-05,7.5674e-06,3.214e-04,2.732e-02,2.0585e-04,1.340e-06,6.292e-06,5.6653e-05,4.449e-05,2.558e-03,5.4367e+05,9.016e-08,1.265e-06,1.8606e+01,2.805e-05,1.689e-03
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,210,22877,8590,14287,394,7.8971e-06,2.179e-06,2.407e-05,7.5674e-06,3.396e-04,2.709e-02,2.0585e-04,3.610e-06,2.206e-05,5.6653e-05,4.447e-05,2.541e-03,5.4367e+05,1.658e-07,2.069e-06,1.8606e+01,2.806e-05,1.678e-03
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,215,22877,8590,14287,394,7.8971e-06,2.460e-06,1.958e-05,7.5674e-06,3.448e-04,2.712e-02,2.0585e-04,1.139e-05,1.095e-04,5.6653e-05,4.455e-05,2.541e-03,5.4367e+05,2.346e-07,2.989e-06,1.8606e+01,2.811e-05,1.678e-03
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,220,22877,8590,14287,394,7.8971e-06,3.314e-06,3.169e-05,7.5674e-06,3.466e-04,2.712e-02,2.0585e-04,2.540e-05,2.257e-04,5.6653e-05,4.461e-05,2.541e-03,5.4367e+05,2.967e-07,3.909e-06,1.8606e+01,2.813e-05,1.678e-03
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,225,22877,8590,14287,394,7.8971e-06,5.226e-06,8.908e-05,7.5674e-06,3.474e-04,2.713e-02,2.0585e-04,3.610e-05,2.725e-04,5.6653e-05,4.467e-05,2.539e-03,5.4367e+05,3.527e-07,4.713e-06,1.8606e+01,2.825e-05,1.677e-03
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,230,22877,8590,14287,394,7.8971e-06,6.405e-06,1.473e-04,7.5674e-06,3.480e-04,2.713e-02,2.0585e-04,4.122e-05,2.679e-04,5.6653e-05,4.541e-05,2.538e-03,5.4367e+05,3.981e-07,5.288e-06,1.8606e+01,2.887e-05,1.677e-03
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,235,22877,8590,14287,394,7.8971e-06,8.975e-06,1.181e-04,7.5674e-06,3.486e-04,2.713e-02,2.0585e-04,4.360e-05,2.462e-04,5.6653e-05,4.814e-05,2.538e-03,5.4367e+05,4.338e-07,5.863e-06,1.8606e+01,2.970e-05,1.677e-03
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,240,22877,8590,14287,394,7.8971e-06,1.286e-05,1.322e-04,7.5674e-06,3.497e-04,2.713e-02,2.0585e-04,4.494e-05,2.250e-04,5.6653e-05,5.364e-05,2.540e-03,5.4367e+05,4.649e-07,6.323e-06,1.8606e+01,3.064e-05,1.678e-03
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,245,22877,8590,14287,394,7.8971e-06,1.623e-05,1.405e-04,7.5674e-06,3.498e-04,2.713e-02,2.0585e-04,4.584e-05,2.114e-04,5.6653e-05,5.840e-05,2.547e-03,5.4367e+05,4.811e-07,6.553e-06,1.8606e+01,3.111e-05,1.680e-03
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,250,22877,8590,14287,394,7.8971e-06,1.878e-05,1.468e-04,7.5674e-06,3.494e-04,2.712e-02,2.0585e-04,4.648e-05,2.041e-04,5.6653e-05,6.055e-05,2.555e-03,5.4367e+05,4.882e-07,6.668e-06,1.8606e+01,3.117e-05,1.682e-03
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,255,22877,8590,14287,394,7.8971e-06,2.103e-05,1.532e-04,7.5674e-06,3.490e-04,2.712e-02,2.0585e-04,4.703e-05,2.000e-04,5.6653e-05,6.159e-05,2.560e-03,5.4367e+05,4.932e-07,6.668e-06,1.8606e+01,3.111e-05,1.684e-03
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,260,22877,8590,14287,394,7.8971e-06,2.311e-05,1.596e-04,7.5674e-06,3.487e-04,2.711e-02,2.0585e-04,4.754e-05,1.967e-04,5.6653e-05,6.223e-05,2.563e-03,5.4367e+05,4.953e-07,6.668e-06,1.8606e+01,3.105e-05,1.684e-03
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,265,22877,8590,14287,394,7.8971e-06,2.496e-05,1.657e-04,7.5674e-06,3.485e-04,2.711e-02,2.0585e-04,4.799e-05,1.939e-04,5.6653e-05,6.271e-05,2.565e-03,5.4367e+05,4.964e-07,6.783e-06,1.8606e+01,3.102e-05,1.684e-03
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,270,22877,8590,14287,394,7.8971e-06,2.662e-05,1.757e-04,7.5674e-06,3.483e-04,2.711e-02,2.0585e-04,4.840e-05,1.914e-04,5.6653e-05,6.311e-05,2.566e-03,5.4367e+05,4.953e-07,6.783e-06,1.8606e+01,3.100e-05,1.685e-03
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,275,22877,8590,14287,394,7.8971e-06,2.816e-05,1.849e-04,7.5674e-06,3.482e-04,2.711e-02,2.0585e-04,4.878e-05,1.891e-04,5.6653e-05,6.345e-05,2.567e-03,5.4367e+05,4.945e-07,6.783e-06,1.8606e+01,3.099e-05,1.685e-03
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,280,22877,8590,14287,394,7.8971e-06,2.969e-05,1.935e-04,7.5674e-06,3.481e-04,2.711e-02,2.0585e-04,4.917e-05,1.866e-04,5.6653e-05,6.376e-05,2.568e-03,5.4367e+05,4.935e-07,6.668e-06,1.8606e+01,3.097e-05,1.685e-03
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,285,22877,8590,14287,394,7.8971e-06,3.121e-05,2.019e-04,7.5674e-06,3.480e-04,2.711e-02,2.0585e-04,4.956e-05,1.842e-04,5.6653e-05,6.403e-05,2.570e-03,5.4367e+05,4.931e-07,6.668e-06,1.8606e+01,3.095e-05,1.686e-03
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,290,22877,8590,14287,394,7.8971e-06,3.270e-05,2.097e-04,7.5674e-06,3.479e-04,2.711e-02,2.0585e-04,4.994e-05,1.817e-04,5.6653e-05,6.427e-05,2.571e-03,5.4367e+05,4.926e-07,6.668e-06,1.8606e+01,3.093e-05,1.686e-03
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Second,SST,295,22877,8590,14287,394,7.8971e-06,3.416e-05,2.171e-04,7.5674e-06,3.478e-04,2.711e-02,2.0585e-04,5.033e-05,1.792e-04,5.6653e-05,6.447e-05,2.572e-03,5.4367e+05,4.921e-07,6.668e-06,1.8606e+01,3.090e-05,1.687e-03
