case,model,step,steps_after_event,dCL,dCD,dCDp,dCDv,dCMz
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,617,217,-2.056840e-05,-2.396700e-06,-2.000000e-06,-1.000000e-06,-7.204246e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,618,218,-2.060400e-05,-2.397050e-06,-2.000000e-06,-1.000000e-06,-7.240435e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,619,219,-2.063990e-05,-2.397330e-06,-2.000000e-06,-1.000000e-06,-7.275970e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,620,220,-2.067590e-05,-2.397570e-06,-2.000000e-06,-1.000000e-06,-7.313467e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,621,221,-2.071190e-05,-2.397810e-06,-2.000000e-06,-1.000000e-06,-7.354820e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,622,222,-2.074770e-05,-2.398120e-06,-2.000000e-06,-1.000000e-06,-7.400567e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,623,223,-2.078320e-05,-2.398490e-06,-2.000000e-06,-1.000000e-06,-7.449692e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,624,224,-2.081840e-05,-2.398890e-06,-2.000000e-06,-1.000000e-06,-7.499966e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,625,225,-2.085330e-05,-2.399280e-06,-2.000000e-06,-1.000000e-06,-7.548693e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,626,226,-2.088790e-05,-2.399590e-06,-2.000000e-06,-1.000000e-06,-7.593614e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,627,227,-2.092240e-05,-2.399820e-06,-2.000000e-06,-1.000000e-06,-7.633692e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,628,228,-2.095700e-05,-2.400000e-06,-2.000000e-06,-1.000000e-06,-7.669486e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,629,229,-2.099140e-05,-2.400170e-06,-2.000000e-06,-1.000000e-06,-7.702970e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,630,230,-2.102590e-05,-2.400420e-06,-2.000000e-06,-1.000000e-06,-7.736868e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,631,231,-2.106040e-05,-2.400740e-06,-2.000000e-06,-1.000000e-06,-7.773694e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,632,232,-2.109490e-05,-2.401110e-06,-2.000000e-06,-1.000000e-06,-7.814861e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,633,233,-2.112930e-05,-2.401450e-06,-2.000000e-06,-1.000000e-06,-7.860182e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,634,234,-2.116360e-05,-2.401740e-06,-2.000000e-06,-1.000000e-06,-7.907965e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,635,235,-2.119780e-05,-2.401930e-06,-2.000000e-06,-1.000000e-06,-7.955642e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,636,236,-2.123190e-05,-2.402060e-06,-2.000000e-06,-1.000000e-06,-8.000739e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,637,237,-2.126570e-05,-2.402180e-06,-2.000000e-06,-1.000000e-06,-8.041776e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,638,238,-2.129960e-05,-2.402390e-06,-2.000000e-06,-1.000000e-06,-8.078774e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,639,239,-2.133350e-05,-2.402700e-06,-2.000000e-06,-1.000000e-06,-8.113184e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,640,240,-2.136750e-05,-2.403140e-06,-2.000000e-06,-1.000000e-06,-8.147288e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,641,241,-2.140150e-05,-2.403610e-06,-2.000000e-06,-1.000000e-06,-8.183315e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,642,242,-2.143570e-05,-2.404050e-06,-2.000000e-06,-1.000000e-06,-8.222626e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,643,243,-2.146980e-05,-2.404400e-06,-2.000000e-06,-1.000000e-06,-8.265280e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,644,244,-2.150360e-05,-2.404640e-06,-2.000000e-06,-1.000000e-06,-8.310095e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,645,245,-2.153710e-05,-2.404820e-06,-2.000000e-06,-1.000000e-06,-8.355160e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,646,246,-2.157030e-05,-2.404960e-06,-2.000000e-06,-1.000000e-06,-8.398560e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,647,247,-2.160310e-05,-2.405150e-06,-2.000000e-06,-1.000000e-06,-8.439031e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,648,248,-2.163580e-05,-2.405420e-06,-2.000000e-06,-1.000000e-06,-8.476328e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,649,249,-2.166850e-05,-2.405750e-06,-2.000000e-06,-1.000000e-06,-8.511211e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,650,250,-2.170140e-05,-2.406100e-06,-2.000000e-06,-1.000000e-06,-8.545109e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,651,251,-2.173450e-05,-2.406450e-06,-2.000000e-06,-1.000000e-06,-8.579608e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,652,252,-2.176750e-05,-2.406740e-06,-2.000000e-06,-1.000000e-06,-8.615956e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,653,253,-2.180050e-05,-2.406970e-06,-2.000000e-06,-1.000000e-06,-8.654723e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,654,254,-2.183340e-05,-2.407160e-06,-2.000000e-06,-1.000000e-06,-8.695684e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,655,255,-2.186590e-05,-2.407350e-06,-2.000000e-06,-1.000000e-06,-8.737943e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,656,256,-2.189830e-05,-2.407550e-06,-2.000000e-06,-1.000000e-06,-8.780213e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,657,257,-2.193050e-05,-2.407810e-06,-2.000000e-06,-1.000000e-06,-8.821207e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,658,258,-2.196280e-05,-2.408110e-06,-2.000000e-06,-1.000000e-06,-8.859992e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,659,259,-2.199510e-05,-2.408470e-06,-2.000000e-06,-1.000000e-06,-8.896275e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,660,260,-2.202770e-05,-2.408870e-06,-2.000000e-06,-1.000000e-06,-8.930488e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,661,261,-2.206040e-05,-2.409280e-06,-2.000000e-06,-1.000000e-06,-8.963690e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,662,262,-2.209300e-05,-2.409700e-06,-2.000000e-06,-1.000000e-06,-8.997249e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,663,263,-2.212560e-05,-2.410100e-06,-2.000000e-06,-1.000000e-06,-9.032410e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,664,264,-2.215790e-05,-2.410450e-06,-2.000000e-06,-1.000000e-06,-9.069859e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,665,265,-2.218990e-05,-2.410750e-06,-2.000000e-06,-1.000000e-06,-9.109435e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,666,266,-2.222170e-05,-2.411010e-06,-2.000000e-06,-1.000000e-06,-9.150116e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,667,267,-2.225320e-05,-2.411250e-06,-2.000000e-06,-1.000000e-06,-9.190312e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,668,268,-2.228460e-05,-2.411490e-06,-2.000000e-06,-1.000000e-06,-9.228398e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,669,269,-2.231570e-05,-2.411750e-06,-2.000000e-06,-1.000000e-06,-9.263323e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,670,270,-2.234680e-05,-2.412040e-06,-2.000000e-06,-1.000000e-06,-9.295039e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,671,271,-2.237770e-05,-2.412370e-06,-2.000000e-06,-1.000000e-06,-9.324589e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,672,272,-2.240860e-05,-2.412710e-06,-2.000000e-06,-1.000000e-06,-9.353780e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,673,273,-2.243930e-05,-2.413040e-06,-2.000000e-06,-1.000000e-06,-9.384534e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,674,274,-2.247020e-05,-2.413350e-06,-2.000000e-06,-1.000000e-06,-9.418170e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,675,275,-2.250090e-05,-2.413630e-06,-2.000000e-06,-1.000000e-06,-9.454909e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,676,276,-2.253180e-05,-2.413900e-06,-2.000000e-06,-1.000000e-06,-9.493789e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,677,277,-2.256250e-05,-2.414190e-06,-2.000000e-06,-1.000000e-06,-9.533064e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,678,278,-2.259320e-05,-2.414500e-06,-2.000000e-06,-1.000000e-06,-9.570901e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,679,279,-2.262390e-05,-2.414860e-06,-2.000000e-06,-1.000000e-06,-9.606100e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,680,280,-2.265460e-05,-2.415280e-06,-2.000000e-06,-1.000000e-06,-9.638530e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,681,281,-2.268510e-05,-2.415730e-06,-2.000000e-06,-1.000000e-06,-9.669132e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,682,282,-2.271580e-05,-2.416190e-06,-2.000000e-06,-1.000000e-06,-9.699472e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,683,283,-2.274650e-05,-2.416630e-06,-2.000000e-06,-1.000000e-06,-9.731092e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,684,284,-2.277710e-05,-2.417040e-06,-2.000000e-06,-1.000000e-06,-9.764907e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,685,285,-2.280770e-05,-2.417380e-06,-2.000000e-06,-1.000000e-06,-9.800894e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,686,286,-2.283800e-05,-2.417680e-06,-2.000000e-06,-1.000000e-06,-9.838180e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,687,287,-2.286800e-05,-2.417970e-06,-2.000000e-06,-1.000000e-06,-9.875438e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,688,288,-2.289790e-05,-2.418260e-06,-2.000000e-06,-1.000000e-06,-9.911417e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,689,289,-2.292740e-05,-2.418570e-06,-2.000000e-06,-1.000000e-06,-9.945373e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,690,290,-2.295680e-05,-2.418910e-06,-2.000000e-06,-1.000000e-06,-9.977272e-07
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,691,291,-2.298610e-05,-2.419260e-06,-2.000000e-06,-1.000000e-06,-1.000772e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,692,292,-2.301550e-05,-2.419610e-06,-2.000000e-06,-1.000000e-06,-1.003768e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,693,293,-2.304490e-05,-2.419950e-06,-2.000000e-06,-1.000000e-06,-1.006816e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,694,294,-2.307440e-05,-2.420240e-06,-2.000000e-06,-1.000000e-06,-1.009988e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,695,295,-2.310400e-05,-2.420500e-06,-2.000000e-06,-1.000000e-06,-1.013313e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,696,296,-2.313350e-05,-2.420750e-06,-2.000000e-06,-1.000000e-06,-1.016773e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,697,297,-2.316290e-05,-2.421010e-06,-2.000000e-06,-1.000000e-06,-1.020317e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,698,298,-2.319210e-05,-2.421290e-06,-2.000000e-06,-1.000000e-06,-1.023869e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,699,299,-2.322110e-05,-2.421580e-06,-2.000000e-06,-1.000000e-06,-1.027357e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,700,300,-2.325020e-05,-2.421900e-06,-2.000000e-06,-1.000000e-06,-1.030728e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,701,301,-2.327920e-05,-2.422250e-06,-2.000000e-06,-1.000000e-06,-1.033962e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,702,302,-2.330830e-05,-2.422580e-06,-2.000000e-06,-1.000000e-06,-1.037076e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,703,303,-2.333740e-05,-2.422910e-06,-2.000000e-06,-1.000000e-06,-1.040123e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,704,304,-2.336650e-05,-2.423220e-06,-2.000000e-06,-1.000000e-06,-1.043173e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,705,305,-2.339560e-05,-2.423520e-06,-2.000000e-06,-1.000000e-06,-1.046292e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,706,306,-2.342450e-05,-2.423800e-06,-2.000000e-06,-1.000000e-06,-1.049524e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,707,307,-2.345320e-05,-2.424060e-06,-2.000000e-06,-1.000000e-06,-1.052871e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,708,308,-2.348160e-05,-2.424310e-06,-2.000000e-06,-1.000000e-06,-1.056289e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,709,309,-2.350980e-05,-2.424550e-06,-2.000000e-06,-1.000000e-06,-1.059706e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,710,310,-2.353790e-05,-2.424790e-06,-2.000000e-06,-1.000000e-06,-1.063039e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,711,311,-2.356600e-05,-2.425050e-06,-2.000000e-06,-1.000000e-06,-1.066225e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,712,312,-2.359410e-05,-2.425320e-06,-2.000000e-06,-1.000000e-06,-1.069245e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,713,313,-2.362220e-05,-2.425580e-06,-2.000000e-06,-1.000000e-06,-1.072132e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,714,314,-2.365030e-05,-2.425860e-06,-2.000000e-06,-1.000000e-06,-1.074968e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,715,315,-2.367830e-05,-2.426120e-06,-2.000000e-06,-1.000000e-06,-1.077849e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,716,316,-2.370620e-05,-2.426350e-06,-2.000000e-06,-1.000000e-06,-1.080858e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,717,317,-2.373400e-05,-2.426570e-06,-2.000000e-06,-1.000000e-06,-1.084031e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,718,318,-2.376170e-05,-2.426760e-06,-2.000000e-06,-1.000000e-06,-1.087342e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,719,319,-2.378940e-05,-2.426970e-06,-2.000000e-06,-1.000000e-06,-1.090712e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,720,320,-2.381700e-05,-2.427190e-06,-2.000000e-06,-1.000000e-06,-1.094033e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,721,321,-2.384460e-05,-2.427440e-06,-2.000000e-06,-1.000000e-06,-1.097211e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,722,322,-2.387210e-05,-2.427700e-06,-2.000000e-06,-1.000000e-06,-1.100203e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,723,323,-2.389940e-05,-2.427970e-06,-2.000000e-06,-1.000000e-06,-1.103032e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,724,324,-2.392670e-05,-2.428230e-06,-2.000000e-06,-1.000000e-06,-1.105778e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,725,325,-2.395400e-05,-2.428460e-06,-2.000000e-06,-1.000000e-06,-1.108550e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,726,326,-2.398110e-05,-2.428670e-06,-2.000000e-06,-1.000000e-06,-1.111442e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,727,327,-2.400820e-05,-2.428850e-06,-2.000000e-06,-1.000000e-06,-1.114494e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,728,328,-2.403530e-05,-2.429020e-06,-2.000000e-06,-1.000000e-06,-1.117680e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,729,329,-2.406210e-05,-2.429190e-06,-2.000000e-06,-1.000000e-06,-1.120919e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,730,330,-2.408890e-05,-2.429380e-06,-2.000000e-06,-1.000000e-06,-1.124107e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,731,331,-2.411530e-05,-2.429570e-06,-2.000000e-06,-1.000000e-06,-1.127161e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,732,332,-2.414170e-05,-2.429770e-06,-2.000000e-06,-1.000000e-06,-1.130047e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,733,333,-2.416810e-05,-2.429970e-06,-2.000000e-06,-1.000000e-06,-1.132794e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,734,334,-2.419440e-05,-2.430170e-06,-2.000000e-06,-1.000000e-06,-1.135477e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,735,335,-2.422070e-05,-2.430370e-06,-2.000000e-06,-1.000000e-06,-1.138185e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,736,336,-2.424720e-05,-2.430570e-06,-2.000000e-06,-1.000000e-06,-1.140991e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,737,337,-2.427370e-05,-2.430790e-06,-2.000000e-06,-1.000000e-06,-1.143922e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,738,338,-2.430020e-05,-2.431040e-06,-2.000000e-06,-1.000000e-06,-1.146962e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,739,339,-2.432660e-05,-2.431310e-06,-2.000000e-06,-1.000000e-06,-1.150054e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,740,340,-2.435290e-05,-2.431610e-06,-2.000000e-06,-1.000000e-06,-1.153134e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,741,341,-2.437910e-05,-2.431900e-06,-2.000000e-06,-1.000000e-06,-1.156147e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,742,342,-2.440530e-05,-2.432210e-06,-2.000000e-06,-1.000000e-06,-1.159066e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,743,343,-2.443150e-05,-2.432520e-06,-2.000000e-06,-1.000000e-06,-1.161894e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,744,344,-2.445770e-05,-2.432840e-06,-2.000000e-06,-1.000000e-06,-1.164660e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,745,345,-2.448390e-05,-2.433150e-06,-2.000000e-06,-1.000000e-06,-1.167404e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,746,346,-2.451010e-05,-2.433480e-06,-2.000000e-06,-1.000000e-06,-1.170167e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,747,347,-2.453630e-05,-2.433820e-06,-2.000000e-06,-1.000000e-06,-1.172979e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,748,348,-2.456250e-05,-2.434140e-06,-2.000000e-06,-1.000000e-06,-1.175853e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,749,349,-2.458830e-05,-2.434470e-06,-2.000000e-06,-1.000000e-06,-1.178784e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,750,350,-2.461420e-05,-2.434800e-06,-2.000000e-06,-1.000000e-06,-1.181749e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,751,351,-2.463990e-05,-2.435110e-06,-2.000000e-06,-1.000000e-06,-1.184710e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,752,352,-2.466560e-05,-2.435430e-06,-2.000000e-06,-1.000000e-06,-1.187627e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,753,353,-2.469120e-05,-2.435760e-06,-2.000000e-06,-1.000000e-06,-1.190468e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,754,354,-2.471680e-05,-2.436100e-06,-2.000000e-06,-1.000000e-06,-1.193223e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,755,355,-2.474250e-05,-2.436460e-06,-2.000000e-06,-1.000000e-06,-1.195908e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,756,356,-2.476810e-05,-2.436840e-06,-2.000000e-06,-1.000000e-06,-1.198564e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,757,357,-2.479380e-05,-2.437240e-06,-2.000000e-06,-1.000000e-06,-1.201245e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,758,358,-2.481940e-05,-2.437620e-06,-2.000000e-06,-1.000000e-06,-1.203996e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,759,359,-2.484490e-05,-2.437980e-06,-2.000000e-06,-1.000000e-06,-1.206839e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,760,360,-2.487030e-05,-2.438330e-06,-2.000000e-06,-1.000000e-06,-1.209761e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,761,361,-2.489570e-05,-2.438660e-06,-2.000000e-06,-1.000000e-06,-1.212718e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,762,362,-2.492100e-05,-2.438990e-06,-2.000000e-06,-1.000000e-06,-1.215649e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,763,363,-2.494610e-05,-2.439330e-06,-2.000000e-06,-1.000000e-06,-1.218498e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,764,364,-2.497120e-05,-2.439670e-06,-2.000000e-06,-1.000000e-06,-1.221237e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,765,365,-2.499620e-05,-2.440020e-06,-2.000000e-06,-1.000000e-06,-1.223878e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,766,366,-2.502120e-05,-2.440390e-06,-2.000000e-06,-1.000000e-06,-1.226463e-06
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,767,367,-2.504620e-05,-2.440740e-06,-2.000000e-06,-1.000000e-06,-1.229054e-06
