case,model,step,x,y,Cfx_ref,Cfx_case,Cp_ref,Cp_case,Yplus_ref,Yplus_case
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.997104,0.001666,6.918188e-04,6.918179e-04,1.829095e-01,1.829420e-01,0.5597,0.5597
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.997935,0.001549,6.043266e-04,6.043253e-04,1.954311e-01,1.954708e-01,0.5231,0.5231
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.998689,0.001444,3.587305e-04,3.587292e-04,1.951439e-01,1.951940e-01,0.4031,0.4031
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.999376,0.001348,2.330549e-03,2.330552e-03,3.629842e-01,3.630535e-01,1.0267,1.0267
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,1.000000,0.001260,5.692367e-03,5.692369e-03,-1.519206e-01,-1.517885e-01,2.0287,2.0287
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,1.000000,0.000630,0.000000e+00,0.000000e+00,-1.247530e-01,-1.246426e-01,0.5954,0.5954
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,1.000000,0.000000,0.000000e+00,0.000000e+00,1.533623e-01,1.534639e-01,0.8635,0.8635
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,1.000000,-0.000630,0.000000e+00,0.000000e+00,-2.867579e-01,-2.866534e-01,1.0449,1.0449
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,1.000000,-0.001260,6.588801e-03,6.588802e-03,-6.164788e-01,-6.163629e-01,2.1807,2.1807
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.999376,-0.001348,3.409197e-03,3.409201e-03,3.906545e-01,3.907096e-01,1.2416,1.2416
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.998689,-0.001444,8.732160e-04,8.732152e-04,1.621797e-01,1.622188e-01,0.6287,0.6287
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.997935,-0.001549,1.239834e-03,1.239832e-03,1.564784e-01,1.565079e-01,0.7491,0.7491
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.997104,-0.001666,1.538578e-03,1.538577e-03,1.460772e-01,1.461002e-01,0.8345,0.8345
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.996190,-0.001793,1.680956e-03,1.680956e-03,1.465586e-01,1.465767e-01,0.8723,0.8723
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.995186,-0.001934,1.740058e-03,1.740057e-03,1.458214e-01,1.458357e-01,0.8875,0.8875
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.994080,-0.002088,1.770005e-03,1.770005e-03,1.462332e-01,1.462445e-01,0.8951,0.8951
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.992864,-0.002257,1.789703e-03,1.789703e-03,1.446978e-01,1.447068e-01,0.9000,0.9000
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.991526,-0.002443,1.805384e-03,1.805384e-03,1.443061e-01,1.443132e-01,0.9039,0.9039
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.990055,-0.002647,1.821417e-03,1.821417e-03,1.413433e-01,1.413490e-01,0.9079,0.9079
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.988436,-0.002871,1.837714e-03,1.837714e-03,1.403818e-01,1.403864e-01,0.9119,0.9119
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.986656,-0.003117,1.850115e-03,1.850115e-03,1.375019e-01,1.375056e-01,0.9150,0.9150
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.984697,-0.003387,1.866488e-03,1.866488e-03,1.344162e-01,1.344190e-01,0.9190,0.9190
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.982542,-0.003683,1.883439e-03,1.883439e-03,1.319024e-01,1.319045e-01,0.9231,0.9231
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.980172,-0.004008,1.900286e-03,1.900286e-03,1.285938e-01,1.285955e-01,0.9272,0.9272
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.977564,-0.004365,1.919357e-03,1.919357e-03,1.252762e-01,1.252773e-01,0.9318,0.9318
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.974696,-0.004756,1.940208e-03,1.940208e-03,1.218190e-01,1.218196e-01,0.9368,0.9368
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.971541,-0.005184,1.964398e-03,1.964398e-03,1.179984e-01,1.179987e-01,0.9426,0.9426
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.968069,-0.005654,1.992729e-03,1.992729e-03,1.142231e-01,1.142231e-01,0.9493,0.9493
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.964251,-0.006168,2.017615e-03,2.017615e-03,1.101627e-01,1.101625e-01,0.9552,0.9552
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.960432,-0.006679,2.036070e-03,2.036070e-03,1.062833e-01,1.062829e-01,0.9595,0.9595
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.956585,-0.007193,2.055470e-03,2.055470e-03,1.026121e-01,1.026117e-01,0.9640,0.9640
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.952712,-0.007707,2.075045e-03,2.075045e-03,9.910823e-02,9.910791e-02,0.9685,0.9685
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.948811,-0.008222,2.094194e-03,2.094194e-03,9.575938e-02,9.575913e-02,0.9729,0.9729
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.944883,-0.008739,2.112641e-03,2.112641e-03,9.255861e-02,9.255849e-02,0.9772,0.9772
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.940927,-0.009257,2.130304e-03,2.130304e-03,8.949171e-02,8.949173e-02,0.9812,0.9812
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.936943,-0.009777,2.147202e-03,2.147202e-03,8.654777e-02,8.654796e-02,0.9850,0.9850
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.932930,-0.010297,2.163390e-03,2.163390e-03,8.371796e-02,8.371831e-02,0.9887,0.9887
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.928890,-0.010819,2.178928e-03,2.178928e-03,8.099415e-02,8.099467e-02,0.9922,0.9922
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.924820,-0.011342,2.193876e-03,2.193876e-03,7.836899e-02,7.836967e-02,0.9955,0.9955
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.920722,-0.011866,2.208289e-03,2.208289e-03,7.583608e-02,7.583691e-02,0.9988,0.9988
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.916595,-0.012391,2.222215e-03,2.222215e-03,7.338946e-02,7.339042e-02,1.0019,1.0019
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.912439,-0.012917,2.235695e-03,2.235695e-03,7.102513e-02,7.102620e-02,1.0048,1.0048
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.908253,-0.013445,2.248762e-03,2.248762e-03,6.873700e-02,6.873816e-02,1.0077,1.0077
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.904038,-0.013973,2.261423e-03,2.261423e-03,6.652919e-02,6.653041e-02,1.0105,1.0105
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.899793,-0.014503,2.273735e-03,2.273735e-03,6.437385e-02,6.437510e-02,1.0132,1.0132
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.895518,-0.015034,2.285711e-03,2.285711e-03,6.230354e-02,6.230481e-02,1.0158,1.0158
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.891213,-0.015566,2.297354e-03,2.297354e-03,6.027968e-02,6.028093e-02,1.0184,1.0184
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.886878,-0.016099,2.308722e-03,2.308722e-03,5.832001e-02,5.832122e-02,1.0209,1.0209
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.882512,-0.016633,2.319816e-03,2.319816e-03,5.641454e-02,5.641570e-02,1.0233,1.0233
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.878115,-0.017168,2.330657e-03,2.330657e-03,5.456134e-02,5.456242e-02,1.0256,1.0256
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.873687,-0.017704,2.341258e-03,2.341258e-03,5.275786e-02,5.275884e-02,1.0279,1.0279
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.869228,-0.018241,2.351616e-03,2.351616e-03,5.100188e-02,5.100277e-02,1.0301,1.0301
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.864738,-0.018779,2.361722e-03,2.361722e-03,4.929131e-02,4.929208e-02,1.0323,1.0323
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.860216,-0.019318,2.371592e-03,2.371592e-03,4.762404e-02,4.762469e-02,1.0344,1.0344
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.855662,-0.019858,2.381264e-03,2.381264e-03,4.599820e-02,4.599873e-02,1.0365,1.0365
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.851076,-0.020399,2.390767e-03,2.390767e-03,4.441203e-02,4.441242e-02,1.0385,1.0385
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.846458,-0.020941,2.400117e-03,2.400117e-03,4.286388e-02,4.286416e-02,1.0405,1.0405
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.841807,-0.021484,2.409324e-03,2.409324e-03,4.135219e-02,4.135235e-02,1.0424,1.0424
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.837124,-0.022027,2.418396e-03,2.418396e-03,3.987545e-02,3.987550e-02,1.0443,1.0443
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.832407,-0.022572,2.427343e-03,2.427342e-03,3.843198e-02,3.843193e-02,1.0462,1.0462
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.827658,-0.023117,2.436173e-03,2.436173e-03,3.702120e-02,3.702106e-02,1.0481,1.0481
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.822875,-0.023663,2.444893e-03,2.444893e-03,3.564218e-02,3.564196e-02,1.0499,1.0499
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.818058,-0.024209,2.453506e-03,2.453506e-03,3.429316e-02,3.429289e-02,1.0517,1.0517
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.813208,-0.024757,2.462023e-03,2.462023e-03,3.297313e-02,3.297281e-02,1.0535,1.0535
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.808324,-0.025305,2.470465e-03,2.470465e-03,3.168085e-02,3.168051e-02,1.0553,1.0553
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.803405,-0.025853,2.478948e-03,2.478947e-03,3.041599e-02,3.041563e-02,1.0570,1.0570
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.798451,-0.026403,2.486910e-03,2.486910e-03,2.917519e-02,2.917483e-02,1.0587,1.0587
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.793463,-0.026952,2.495274e-03,2.495274e-03,2.796175e-02,2.796140e-02,1.0604,1.0604
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.788440,-0.027503,2.503579e-03,2.503579e-03,2.677311e-02,2.677277e-02,1.0621,1.0621
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.783382,-0.028053,2.511520e-03,2.511520e-03,2.561607e-02,2.561575e-02,1.0638,1.0638
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.778288,-0.028605,2.519514e-03,2.519514e-03,2.447077e-02,2.447046e-02,1.0654,1.0654
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.773159,-0.029156,2.527496e-03,2.527496e-03,2.335743e-02,2.335712e-02,1.0671,1.0671
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.767993,-0.029708,2.535418e-03,2.535418e-03,2.226229e-02,2.226198e-02,1.0687,1.0687
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.762791,-0.030260,2.543299e-03,2.543299e-03,2.118939e-02,2.118907e-02,1.0703,1.0703
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.757553,-0.030813,2.551146e-03,2.551146e-03,2.013689e-02,2.013653e-02,1.0719,1.0719
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.752278,-0.031366,2.558970e-03,2.558970e-03,1.910448e-02,1.910409e-02,1.0735,1.0735
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.746967,-0.031918,2.566776e-03,2.566776e-03,1.809164e-02,1.809120e-02,1.0751,1.0751
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.741618,-0.032471,2.574569e-03,2.574569e-03,1.709796e-02,1.709747e-02,1.0767,1.0767
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.736231,-0.033024,2.582354e-03,2.582354e-03,1.612314e-02,1.612257e-02,1.0783,1.0783
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.730807,-0.033576,2.590131e-03,2.590131e-03,1.516679e-02,1.516616e-02,1.0799,1.0799
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.725345,-0.034129,2.597904e-03,2.597904e-03,1.422861e-02,1.422790e-02,1.0814,1.0814
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.719845,-0.034681,2.605718e-03,2.605718e-03,1.330842e-02,1.330763e-02,1.0830,1.0830
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.714306,-0.035233,2.613621e-03,2.613620e-03,1.240630e-02,1.240544e-02,1.0846,1.0846
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.708728,-0.035785,2.621336e-03,2.621336e-03,1.152018e-02,1.151924e-02,1.0862,1.0862
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.703112,-0.036336,2.629179e-03,2.629179e-03,1.065227e-02,1.065127e-02,1.0878,1.0878
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.697456,-0.036886,2.637036e-03,2.637036e-03,9.802572e-03,9.801518e-03,1.0893,1.0893
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.691761,-0.037436,2.644886e-03,2.644886e-03,8.970311e-03,8.969214e-03,1.0909,1.0909
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.686026,-0.037985,2.652765e-03,2.652765e-03,8.155333e-03,8.154209e-03,1.0925,1.0925
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.680250,-0.038533,2.661088e-03,2.661088e-03,7.360453e-03,7.359318e-03,1.0942,1.0942
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.674435,-0.039080,2.668673e-03,2.668673e-03,6.579117e-03,6.577990e-03,1.0957,1.0957
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.668579,-0.039626,2.676612e-03,2.676611e-03,5.816786e-03,5.815685e-03,1.0972,1.0972
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.662682,-0.040171,2.685008e-03,2.685008e-03,5.074715e-03,5.073660e-03,1.0989,1.0989
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.656744,-0.040714,2.692963e-03,2.692963e-03,4.348154e-03,4.347162e-03,1.1005,1.1005
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.650764,-0.041256,2.700884e-03,2.700884e-03,3.638536e-03,3.637622e-03,1.1021,1.1021
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.644743,-0.041796,2.709668e-03,2.709668e-03,2.954587e-03,2.953766e-03,1.1038,1.1038
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.638680,-0.042335,2.717286e-03,2.717286e-03,2.281453e-03,2.280735e-03,1.1053,1.1053
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.632574,-0.042871,2.726239e-03,2.726239e-03,1.648839e-03,1.648233e-03,1.1071,1.1071
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.626426,-0.043406,2.734229e-03,2.734229e-03,1.003969e-03,1.003481e-03,1.1087,1.1087
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.620235,-0.043938,2.742636e-03,2.742636e-03,4.105992e-04,4.102306e-04,1.1103,1.1103
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.614001,-0.044467,2.751784e-03,2.751784e-03,-1.742632e-04,-1.745137e-04,1.1121,1.1121
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.607724,-0.044994,2.759975e-03,2.759975e-03,-7.367015e-04,-7.368383e-04,1.1137,1.1137
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.601403,-0.045518,2.768742e-03,2.768742e-03,-1.274874e-03,-1.274902e-03,1.1154,1.1154
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.595037,-0.046039,2.777639e-03,2.777639e-03,-1.787963e-03,-1.787887e-03,1.1172,1.1172
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.588628,-0.046557,2.786589e-03,2.786589e-03,-2.274791e-03,-2.274614e-03,1.1189,1.1189
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.582173,-0.047071,2.795593e-03,2.795593e-03,-2.734467e-03,-2.734189e-03,1.1207,1.1207
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.575674,-0.047582,2.804632e-03,2.804632e-03,-3.165986e-03,-3.165603e-03,1.1224,1.1224
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.569130,-0.048088,2.813722e-03,2.813722e-03,-3.568364e-03,-3.567869e-03,1.1242,1.1242
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.562540,-0.048591,2.823417e-03,2.823417e-03,-3.934832e-03,-3.934215e-03,1.1261,1.1261
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.555905,-0.049088,2.832517e-03,2.832517e-03,-4.274548e-03,-4.273796e-03,1.1279,1.1279
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.549223,-0.049581,2.841765e-03,2.841765e-03,-4.580166e-03,-4.579263e-03,1.1296,1.1296
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.542494,-0.050069,2.852058e-03,2.852058e-03,-4.840279e-03,-4.839210e-03,1.1316,1.1316
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.535719,-0.050551,2.861276e-03,2.861276e-03,-5.073600e-03,-5.072347e-03,1.1334,1.1334
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.528897,-0.051028,2.871095e-03,2.871095e-03,-5.262415e-03,-5.260963e-03,1.1353,1.1353
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.522028,-0.051498,2.881404e-03,2.881404e-03,-5.405907e-03,-5.404247e-03,1.1373,1.1373
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.515110,-0.051962,2.891752e-03,2.891752e-03,-5.512959e-03,-5.511086e-03,1.1393,1.1393
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.508145,-0.052419,2.901572e-03,2.901572e-03,-5.623538e-03,-5.621463e-03,1.1411,1.1411
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.501132,-0.052869,2.912306e-03,2.912306e-03,-5.683091e-03,-5.680837e-03,1.1432,1.1432
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.494069,-0.053311,2.922423e-03,2.922423e-03,-5.702169e-03,-5.699774e-03,1.1451,1.1451
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.486958,-0.053744,2.932775e-03,2.932775e-03,-5.671777e-03,-5.669298e-03,1.1471,1.1471
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.479797,-0.054170,2.944767e-03,2.944767e-03,-5.576586e-03,-5.574094e-03,1.1494,1.1494
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.472587,-0.054586,2.954517e-03,2.954517e-03,-5.436367e-03,-5.433949e-03,1.1512,1.1512
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.465327,-0.054992,2.965953e-03,2.965953e-03,-5.212541e-03,-5.210285e-03,1.1534,1.1534
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.458017,-0.055388,2.977101e-03,2.977101e-03,-4.935511e-03,-4.933514e-03,1.1555,1.1555
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.450655,-0.055774,2.987853e-03,2.987853e-03,-4.569106e-03,-4.567456e-03,1.1575,1.1575
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.443243,-0.056148,2.999753e-03,2.999753e-03,-4.187361e-03,-4.186136e-03,1.1598,1.1598
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.435780,-0.056510,3.011028e-03,3.011028e-03,-3.689188e-03,-3.688425e-03,1.1619,1.1619
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.428265,-0.056859,3.022699e-03,3.022699e-03,-3.148335e-03,-3.148054e-03,1.1641,1.1641
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.420698,-0.057195,3.034795e-03,3.034795e-03,-2.525352e-03,-2.525553e-03,1.1664,1.1664
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.413079,-0.057517,3.046180e-03,3.046180e-03,-1.834750e-03,-1.835411e-03,1.1685,1.1685
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.405407,-0.057824,3.057723e-03,3.057723e-03,-1.065040e-03,-1.066151e-03,1.1707,1.1707
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.397682,-0.058116,3.069595e-03,3.069595e-03,-2.114830e-04,-2.130556e-04,1.1729,1.1729
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.389905,-0.058390,3.082547e-03,3.082547e-03,7.358803e-04,7.338150e-04,1.1753,1.1753
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.382073,-0.058648,3.093387e-03,3.093387e-03,1.748144e-03,1.745552e-03,1.1773,1.1773
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.374188,-0.058887,3.106816e-03,3.106816e-03,2.872876e-03,2.869736e-03,1.1798,1.1798
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.366248,-0.059106,3.119130e-03,3.119130e-03,4.076174e-03,4.072479e-03,1.1821,1.1821
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.358254,-0.059305,3.131595e-03,3.131595e-03,5.378691e-03,5.374419e-03,1.1845,1.1845
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.350205,-0.059482,3.142972e-03,3.142971e-03,6.772195e-03,6.767338e-03,1.1866,1.1866
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.342101,-0.059636,3.155761e-03,3.155761e-03,8.279191e-03,8.273806e-03,1.1890,1.1890
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.333941,-0.059766,3.167924e-03,3.167924e-03,9.889766e-03,9.883966e-03,1.1912,1.1912
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SST,201,0.325726,-0.059871,3.180473e-03,3.180473e-03,1.161471e-02,1.160865e-02,1.1936,1.1936
