case,model,step,which,field,src_integral,tgt_integral,rel_defect_(tgt-src)/src,src_change_since_prev_event
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,109,state,Energy,5.616224493371e+04,5.616224493356e+04,-2.751e-12,1.362e-11
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,109,state,Turb_Kin_Energy,1.765422111130e-03,1.765419613880e-03,-1.415e-06,-1.321e-07
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,109,state,Omega,1.174433506561e+04,1.174433440443e+04,-5.630e-08,1.143e-08
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,118,bdf2_level,Density,3.136275210378e+04,3.136275210223e+04,-4.949e-11,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,118,bdf2_level,Momentum_x,3.119893592673e+03,3.119893591994e+03,-2.175e-10,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,118,bdf2_level,Momentum_y,3.275980408020e+02,3.275980418823e+02,3.298e-09,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,118,bdf2_level,Energy,5.616224493360e+04,5.616224493155e+04,-3.643e-11,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,118,bdf2_level,Turb_Kin_Energy,1.765459083428e-03,1.765459809872e-03,4.115e-07,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,118,bdf2_level,Omega,1.174434857557e+04,1.174434868989e+04,9.734e-09,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,119,state,Density,3.136275210378e+04,3.136275210219e+04,-5.066e-11,7.975e-12
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,119,state,Momentum_x,3.119893592551e+03,3.119893591907e+03,-2.063e-10,1.396e-09
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,119,state,Momentum_y,3.275980400105e+02,3.275980410477e+02,3.166e-09,2.232e-09
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,119,state,Energy,5.616224493360e+04,5.616224493146e+04,-3.811e-11,-2.023e-12
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,119,state,Turb_Kin_Energy,1.765455926636e-03,1.765456658742e-03,4.147e-07,1.915e-05
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,119,state,Omega,1.174434738608e+04,1.174434751824e+04,1.125e-08,1.049e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,128,bdf2_level,Density,3.136275210218e+04,3.136275210327e+04,3.459e-11,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,128,bdf2_level,Momentum_x,3.119893590755e+03,3.119893592078e+03,4.239e-10,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,128,bdf2_level,Momentum_y,3.275980438646e+02,3.275980470890e+02,9.843e-09,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,128,bdf2_level,Energy,5.616224493142e+04,5.616224493302e+04,2.850e-11,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,128,bdf2_level,Turb_Kin_Energy,1.765444931728e-03,1.765444296019e-03,-3.601e-07,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,128,bdf2_level,Omega,1.174434089664e+04,1.174434072041e+04,-1.501e-08,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,129,state,Density,3.136275210218e+04,3.136275210325e+04,3.413e-11,-5.091e-11
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,129,state,Momentum_x,3.119893590608e+03,3.119893591933e+03,4.247e-10,-6.226e-10
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,129,state,Momentum_y,3.275980448991e+02,3.275980481151e+02,9.817e-09,1.492e-08
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,129,state,Energy,5.616224493142e+04,5.616224493299e+04,2.793e-11,-3.884e-11
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,129,state,Turb_Kin_Energy,1.765443879425e-03,1.765443223008e-03,-3.718e-07,-6.824e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,129,state,Omega,1.174434056469e+04,1.174434038151e+04,-1.560e-08,-5.808e-07
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,138,bdf2_level,Density,3.136275210326e+04,3.136275210271e+04,-1.754e-11,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,138,bdf2_level,Momentum_x,3.119893590430e+03,3.119893592546e+03,6.782e-10,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,138,bdf2_level,Momentum_y,3.275980546591e+02,3.275980565138e+02,5.662e-09,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,138,bdf2_level,Energy,5.616224493298e+04,5.616224493318e+04,3.618e-12,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,138,bdf2_level,Turb_Kin_Energy,1.765434189526e-03,1.765434324111e-03,7.623e-08,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,138,bdf2_level,Omega,1.174433826296e+04,1.174433840198e+04,1.184e-08,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,139,state,Density,3.136275210326e+04,3.136275210267e+04,-1.862e-11,3.424e-11
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,139,state,Momentum_x,3.119893590232e+03,3.119893592345e+03,6.772e-10,-1.206e-10
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,139,state,Momentum_y,3.275980544992e+02,3.275980563529e+02,5.658e-09,2.930e-08
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,139,state,Energy,5.616224493298e+04,5.616224493310e+04,2.100e-12,2.780e-11
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,139,state,Turb_Kin_Energy,1.765434267619e-03,1.765434387998e-03,6.819e-08,-5.444e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,139,state,Omega,1.174433823798e+04,1.174433837415e+04,1.159e-08,-1.981e-07
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,148,bdf2_level,Density,3.136275210266e+04,3.136275210221e+04,-1.440e-11,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,148,bdf2_level,Momentum_x,3.119893590613e+03,3.119893589291e+03,-4.236e-10,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,148,bdf2_level,Momentum_y,3.275980575957e+02,3.275980612117e+02,1.104e-08,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,148,bdf2_level,Energy,5.616224493305e+04,5.616224493164e+04,-2.512e-11,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,148,bdf2_level,Turb_Kin_Energy,1.765431383124e-03,1.765430689654e-03,-3.928e-07,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,148,bdf2_level,Omega,1.174433823393e+04,1.174433790792e+04,-2.776e-08,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,149,state,Density,3.136275210266e+04,3.136275210217e+04,-1.574e-11,-1.902e-11
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,149,state,Momentum_x,3.119893590433e+03,3.119893589045e+03,-4.448e-10,6.425e-11
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,149,state,Momentum_y,3.275980576073e+02,3.275980612161e+02,1.102e-08,9.487e-09
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,149,state,Energy,5.616224493305e+04,5.616224493154e+04,-2.687e-11,1.200e-12
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,149,state,Turb_Kin_Energy,1.765430791998e-03,1.765430127422e-03,-3.764e-07,-1.969e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,149,state,Omega,1.174433819289e+04,1.174433787378e+04,-2.717e-08,-3.839e-09
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,158,bdf2_level,Density,3.136275210215e+04,3.136275210154e+04,-1.929e-11,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,158,bdf2_level,Momentum_x,3.119893587599e+03,3.119893587205e+03,-1.264e-10,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,158,bdf2_level,Momentum_y,3.275980652735e+02,3.275980616480e+02,-1.107e-08,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,158,bdf2_level,Energy,5.616224493147e+04,5.616224493005e+04,-2.529e-11,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,158,bdf2_level,Turb_Kin_Energy,1.765424484464e-03,1.765424075271e-03,-2.318e-07,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,158,bdf2_level,Omega,1.174433735336e+04,1.174433727843e+04,-6.380e-09,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,159,state,Density,3.136275210215e+04,3.136275210155e+04,-1.906e-11,-1.631e-11
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,159,state,Momentum_x,3.119893587432e+03,3.119893587019e+03,-1.326e-10,-9.617e-10
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,159,state,Momentum_y,3.275980659744e+02,3.275980622940e+02,-1.123e-08,2.554e-08
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,159,state,Energy,5.616224493147e+04,5.616224493007e+04,-2.497e-11,-2.801e-11
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,159,state,Turb_Kin_Energy,1.765423731565e-03,1.765423311941e-03,-2.377e-07,-3.999e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,159,state,Omega,1.174433733189e+04,1.174433725739e+04,-6.344e-09,-7.331e-08
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,168,bdf2_level,Density,3.136275210156e+04,3.136275210238e+04,2.609e-11,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,168,bdf2_level,Momentum_x,3.119893585899e+03,3.119893587386e+03,4.766e-10,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,168,bdf2_level,Momentum_y,3.275980653724e+02,3.275980679007e+02,7.718e-09,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,168,bdf2_level,Energy,5.616224493008e+04,5.616224493199e+04,3.391e-11,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,168,bdf2_level,Turb_Kin_Energy,1.765419595308e-03,1.765419763292e-03,9.515e-08,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,168,bdf2_level,Omega,1.174433726113e+04,1.174433742034e+04,1.356e-08,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,169,state,Density,3.136275210157e+04,3.136275210240e+04,2.673e-11,-1.863e-11
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,169,state,Momentum_x,3.119893585788e+03,3.119893587278e+03,4.776e-10,-5.271e-10
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,169,state,Momentum_y,3.275980653277e+02,3.275980678124e+02,7.584e-09,-1.974e-09
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,169,state,Energy,5.616224493008e+04,5.616224493204e+04,3.481e-11,-2.477e-11
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,169,state,Turb_Kin_Energy,1.765419644059e-03,1.765419805466e-03,9.143e-08,-2.315e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,169,state,Omega,1.174433729393e+04,1.174433745294e+04,1.354e-08,-3.232e-09
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,178,bdf2_level,Density,3.136275210241e+04,3.136275209984e+04,-8.185e-11,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,178,bdf2_level,Momentum_x,3.119893586089e+03,3.119893582722e+03,-1.079e-09,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,178,bdf2_level,Momentum_y,3.275980673552e+02,3.275980653323e+02,-6.175e-09,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,178,bdf2_level,Energy,5.616224493203e+04,5.616224492682e+04,-9.273e-11,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,178,bdf2_level,Turb_Kin_Energy,1.765419847591e-03,1.765418865900e-03,-5.561e-07,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,178,bdf2_level,Omega,1.174433731352e+04,1.174433698686e+04,-2.781e-08,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,179,state,Density,3.136275210241e+04,3.136275209982e+04,-8.253e-11,2.677e-11
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,179,state,Momentum_x,3.119893585951e+03,3.119893582582e+03,-1.080e-09,5.213e-11
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,179,state,Momentum_y,3.275980673554e+02,3.275980653604e+02,-6.090e-09,6.190e-09
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,179,state,Energy,5.616224493202e+04,5.616224492676e+04,-9.367e-11,3.445e-11
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,179,state,Turb_Kin_Energy,1.765419639925e-03,1.765418665214e-03,-5.521e-07,-2.342e-09
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,179,state,Omega,1.174433727521e+04,1.174433695117e+04,-2.759e-08,-1.593e-09
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,188,bdf2_level,Density,3.136275209973e+04,3.136275210124e+04,4.826e-11,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,188,bdf2_level,Momentum_x,3.119893581301e+03,3.119893581263e+03,-1.207e-11,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,188,bdf2_level,Momentum_y,3.275980606583e+02,3.275980637840e+02,9.541e-09,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,188,bdf2_level,Energy,5.616224492651e+04,5.616224492989e+04,6.019e-11,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,188,bdf2_level,Turb_Kin_Energy,1.765413684146e-03,1.765413774280e-03,5.106e-08,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,188,bdf2_level,Omega,1.174433664990e+04,1.174433664994e+04,3.317e-12,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,189,state,Density,3.136275209972e+04,3.136275210123e+04,4.836e-11,-8.576e-11
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,189,state,Momentum_x,3.119893581174e+03,3.119893581125e+03,-1.600e-11,-1.531e-09
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,189,state,Momentum_y,3.275980602552e+02,3.275980633793e+02,9.536e-09,-2.167e-08
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,189,state,Energy,5.616224492647e+04,5.616224492987e+04,6.040e-11,-9.870e-11
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,189,state,Turb_Kin_Energy,1.765412908293e-03,1.765412985729e-03,4.386e-08,-3.813e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,189,state,Omega,1.174433660992e+04,1.174433660873e+04,-1.008e-10,-5.665e-08
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,198,bdf2_level,Density,3.136275210102e+04,3.136275210145e+04,1.372e-11,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,198,bdf2_level,Momentum_x,3.119893580070e+03,3.119893579977e+03,-2.986e-11,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,198,bdf2_level,Momentum_y,3.275980651976e+02,3.275980637446e+02,-4.435e-09,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,198,bdf2_level,Energy,5.616224492929e+04,5.616224492866e+04,-1.124e-11,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,198,bdf2_level,Turb_Kin_Energy,1.765409322763e-03,1.765409264097e-03,-3.323e-08,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,198,bdf2_level,Omega,1.174433664535e+04,1.174433667460e+04,2.491e-09,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,199,state,Density,3.136275210098e+04,3.136275210138e+04,1.244e-11,4.046e-11
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,199,state,Momentum_x,3.119893579920e+03,3.119893579821e+03,-3.188e-11,-4.019e-10
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,199,state,Momentum_y,3.275980653561e+02,3.275980639248e+02,-4.369e-09,1.557e-08
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,199,state,Energy,5.616224492920e+04,5.616224492846e+04,-1.326e-11,4.862e-11
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,199,state,Turb_Kin_Energy,1.765409228813e-03,1.765409141841e-03,-4.926e-08,-2.084e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,199,state,Omega,1.174433671168e+04,1.174433673327e+04,1.838e-09,8.665e-09
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,208,bdf2_level,Density,3.136275210097e+04,3.136275209955e+04,-4.530e-11,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,208,bdf2_level,Momentum_x,3.119893578344e+03,3.119893573923e+03,-1.417e-09,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,208,bdf2_level,Momentum_y,3.275980685910e+02,3.275980655310e+02,-9.341e-09,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,208,bdf2_level,Energy,5.616224492739e+04,5.616224492478e+04,-4.651e-11,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,208,bdf2_level,Turb_Kin_Energy,1.765410830844e-03,1.765410301171e-03,-3.000e-07,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,208,bdf2_level,Omega,1.174433720191e+04,1.174433711023e+04,-7.806e-09,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,209,state,Density,3.136275210092e+04,3.136275209951e+04,-4.518e-11,-1.941e-12
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,209,state,Momentum_x,3.119893578151e+03,3.119893573676e+03,-1.435e-09,-5.670e-10
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,209,state,Momentum_y,3.275980688602e+02,3.275980658496e+02,-9.190e-09,1.070e-08
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,209,state,Energy,5.616224492726e+04,5.616224492466e+04,-4.634e-11,-3.462e-11
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,209,state,Turb_Kin_Energy,1.765410837301e-03,1.765410302265e-03,-3.031e-07,9.111e-07
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,209,state,Omega,1.174433720909e+04,1.174433711721e+04,-7.823e-09,4.235e-08
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,218,bdf2_level,Density,3.136275209903e+04,3.136275209958e+04,1.740e-11,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,218,bdf2_level,Momentum_x,3.119893571950e+03,3.119893569108e+03,-9.108e-10,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,218,bdf2_level,Momentum_y,3.275980718400e+02,3.275980716373e+02,-6.187e-10,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,218,bdf2_level,Energy,5.616224492341e+04,5.616224492414e+04,1.301e-11,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,218,bdf2_level,Turb_Kin_Energy,1.765412497364e-03,1.765412246729e-03,-1.420e-07,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,218,bdf2_level,Omega,1.174433732683e+04,1.174433700375e+04,-2.751e-08,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,219,state,Density,3.136275209898e+04,3.136275209951e+04,1.691e-11,-6.203e-11
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,219,state,Momentum_x,3.119893571772e+03,3.119893568949e+03,-9.049e-10,-2.045e-09
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,219,state,Momentum_y,3.275980729648e+02,3.275980727726e+02,-5.866e-10,1.253e-08
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,219,state,Energy,5.616224492327e+04,5.616224492396e+04,1.228e-11,-7.109e-11
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,219,state,Turb_Kin_Energy,1.765412747319e-03,1.765412499704e-03,-1.403e-07,1.082e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,219,state,Omega,1.174433735419e+04,1.174433703183e+04,-2.745e-08,1.236e-08
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,228,bdf2_level,Density,3.136275209910e+04,3.136275209889e+04,-6.880e-12,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,228,bdf2_level,Momentum_x,3.119893566917e+03,3.119893563600e+03,-1.063e-09,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,228,bdf2_level,Momentum_y,3.275980757037e+02,3.275980769791e+02,3.893e-09,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,228,bdf2_level,Energy,5.616224492289e+04,5.616224492164e+04,-2.213e-11,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,228,bdf2_level,Turb_Kin_Energy,1.765412107865e-03,1.765413885084e-03,1.007e-06,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,228,bdf2_level,Omega,1.174433708940e+04,1.174433757260e+04,4.114e-08,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,229,state,Density,3.136275209907e+04,3.136275209886e+04,-6.688e-12,2.997e-12
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,229,state,Momentum_x,3.119893566680e+03,3.119893563390e+03,-1.054e-09,-1.632e-09
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,229,state,Momentum_y,3.275980759712e+02,3.275980772664e+02,3.954e-09,9.177e-09
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,229,state,Energy,5.616224492280e+04,5.616224492157e+04,-2.205e-11,-8.234e-12
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,229,state,Turb_Kin_Energy,1.765412059296e-03,1.765413804999e-03,9.888e-07,-3.897e-07
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,229,state,Omega,1.174433708842e+04,1.174433756445e+04,4.053e-08,-2.263e-08
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,238,bdf2_level,Density,3.136275209877e+04,3.136275209793e+04,-2.667e-11,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,238,bdf2_level,Momentum_x,3.119893561699e+03,3.119893569202e+03,2.405e-09,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,238,bdf2_level,Momentum_y,3.275980806259e+02,3.275980810858e+02,1.404e-09,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,238,bdf2_level,Energy,5.616224492130e+04,5.616224492072e+04,-1.029e-11,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,238,bdf2_level,Turb_Kin_Energy,1.765413782699e-03,1.765410663413e-03,-1.767e-06,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,238,bdf2_level,Omega,1.174433792582e+04,1.174433725776e+04,-5.688e-08,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,239,state,Density,3.136275209878e+04,3.136275209792e+04,-2.752e-11,-9.184e-12
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,239,state,Momentum_x,3.119893561534e+03,3.119893569043e+03,2.407e-09,-1.649e-09
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,239,state,Momentum_y,3.275980803743e+02,3.275980808379e+02,1.415e-09,1.344e-08
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,239,state,Energy,5.616224492133e+04,5.616224492069e+04,-1.152e-11,-2.621e-11
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,239,state,Turb_Kin_Energy,1.765413486289e-03,1.765410349131e-03,-1.777e-06,8.083e-07
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,239,state,Omega,1.174433795205e+04,1.174433728130e+04,-5.711e-08,7.354e-08
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,248,bdf2_level,Density,3.136275209828e+04,3.136275209728e+04,-3.175e-11,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,248,bdf2_level,Momentum_x,3.119893568135e+03,3.119893563223e+03,-1.574e-09,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,248,bdf2_level,Momentum_y,3.275980794722e+02,3.275980794713e+02,-2.642e-12,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,248,bdf2_level,Energy,5.616224492159e+04,5.616224491968e+04,-3.400e-11,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,248,bdf2_level,Turb_Kin_Energy,1.765411439903e-03,1.765414689737e-03,1.841e-06,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,248,bdf2_level,Omega,1.174433778858e+04,1.174433850903e+04,6.134e-08,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,249,state,Density,3.136275209835e+04,3.136275209734e+04,-3.225e-11,-1.384e-11
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,249,state,Momentum_x,3.119893568027e+03,3.119893563127e+03,-1.570e-09,2.081e-09
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,249,state,Momentum_y,3.275980789141e+02,3.275980788976e+02,-5.045e-11,-4.457e-09
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,249,state,Energy,5.616224492176e+04,5.616224491982e+04,-3.455e-11,7.666e-12
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,249,state,Turb_Kin_Energy,1.765411969597e-03,1.765415136318e-03,1.794e-06,-8.591e-07
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,249,state,Omega,1.174433787442e+04,1.174433857807e+04,5.991e-08,-6.610e-09
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,258,bdf2_level,Density,3.136275209819e+04,3.136275209833e+04,4.199e-12,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,258,bdf2_level,Momentum_x,3.119893562218e+03,3.119893564954e+03,8.769e-10,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,258,bdf2_level,Momentum_y,3.275980838803e+02,3.275980848104e+02,2.839e-09,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,258,bdf2_level,Energy,5.616224492199e+04,5.616224491998e+04,-3.592e-11,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,258,bdf2_level,Turb_Kin_Energy,1.765417482310e-03,1.765417778989e-03,1.681e-07,
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,258,bdf2_level,Omega,1.174433858190e+04,1.174433871168e+04,1.105e-08,
